text,sentiment
"Trying to connect from San Francisco, really like T-Mobile, the speed is simply awesome",4
"Using iPhone this morning,  have no idea about the screen, it is really so so",2
"Just received Nexus tonight, extremely hate its screen, it is just bad",0
"Checking messages from Los Angeles, a little bit love Verizon, the coverage is simply good",3
"Making call from San Francisco, really like T-Mobile, the speed is simply amazing",4
"Trying to connect from San Francisco,  have no idea about T-Mobile, the service is just okey",2
"Making call from New York, really like AT&T, the coverage is just amazing",4
"Checking Nexus this morning, kind of hate its screen, it is terrible",1
"Making call from Los Angeles, sort of hate Verizon, my coverage is just terrible",1
"Making call from New York,  have no idea about T-Mobile, my speed is just alright",2
"Using Surface this morning, kind of dislike its screen, it is just bad",1
"Browsing from San Francisco,  have no idea about T-Mobile, my service is just alright",2
"Playing with Galaxy tonight, a little bit hate its battery, it is just terrible",1
"Just received Gaxaly tonight, quite love the battery, it is just good",4
"Just got Surface tonight, quite like the size, it is really awesome",4
"Checking messages from Los Angeles, a little bit dislike AT&T, the speed is just awful",1
"Playing with iPad today, quite love its battery, it is just amazing",4
"Just received Nexus today, really hate the size, it is really bad",0
"Just received Lumia today, really love the resolution, it is really awesome",4
"Making call from San Francisco, a little bit hate T-Mobile, my service is just awful",1
"Playing with iPhone this morning, extremely dislike its screen, it is really bad",0
"Checking messages from Los Angeles,  have no idea about T-Mobile, the service is simply so so",2
"Checking messages from Los Angeles, kind of like T-Mobile, my speed is simply good",3
"Making call from San Francisco, quite love Verizon, my speed is simply awesome",4
"Trying to connect from New York, a little bit dislike AT&T, the coverage is just terrible",1
"Making call from Vegas, sort of like Sprint, the coverage is really amazing",3
"Trying to connect from San Francisco, quite like Verizon, the speed is simply awesome",4
"Checking Surface this morning, quite dislike the size, it is really awful",0
"Using Surface today, sort of dislike its size, it is just terrible",1
"Trying to connect from San Francisco, kind of like AT&T, my service is just awesome",3
"Playing with Surface today, extremely like its size, it is just awesome",4
"Browsing from San Francisco,  have no idea about Verizon, my service is just average",2
"Using XPeria today,  have no idea about its microphone, it is really alright",2
"Making call from Los Angeles, kind of like T-Mobile, my coverage is really awesome",3
"Browsing from Irvine, really hate CTD, my speed is simply awful",0
"Making call from San Francisco, sort of dislike T-Mobile, my service is simply terrible",1
"Checking messages from San Francisco, kind of hate AT&T, my service is simply terrible",1
"Checking messages from Los Angeles, kind of love Varizon, my service is simply amazing",3
"Trying to connect from Vegas, really hate Virain, the coverage is really terrible",0
"Browsing from San Francisco, sort of love AT&T, the coverage is really awesome",3
"Just received Surface tonight, kind of like the screen, it is really amazing",3
"Just got Nexus today,  have no idea about the screen, it is just okey",2
"Browsing from San Francisco, really dislike T-Mobile, my service is really awful",0
"Making call from Los Angeles, sort of like AT&T, the coverage is really amazing",3
"Checking messages from Los Angeles, quite like Verizon, my coverage is just amazing",4
"Making call from Vegas, kind of like Virgin, my coverage is simply amazing",3
"Playing with Nexus this morning, sort of hate its size, it is just terrible",1
"Just got iPhone this morning, kind of dislike its screen, it is just bad",1
"Trying to connect from Los Angeles,  have no idea about AT&T, the service is simply alright",2
"Checking messages from San Diego,  have no idea about Telecom, the speed is simply so so",2
"Texting from Newport, quite like DTC, my coverage is just amazing",4
"Texting from San Diego, really hate Telecam, my coverage is just bad",0
"Making call from San Francisco, really like T-Mobile, the service is simply good",4
"Checking messages from New York,  have no idea about T-Mobile, my speed is just so so",2
"Making call from San Francisco, extremely hate Verizon, the service is simply terrible",0
"Browsing from San Francisco, kind of hate AT&T, the coverage is just bad",1
"Just got iPhone this morning,  have no idea about the screen, it is so so",2
"Checking messages from Los Angeles, kind of dislike Verizon, the service is simply bad",1
"Texting from Seattle, a little bit hate Sprint, the service is just terrible",1
"Just received Surface today, a little bit hate its screen, it is just bad",1
"Making call from Seattle, quite love Viigrn, my service is simply amazing",4
"Just got iPad tonight, extremely love the camera, it is really good",4
"Using Lumia tonight, quite love the resolution, it is really amazing",4
"Trying to connect from Los Angeles, quite like T-Mobile, my speed is really amazing",4
"Checking Surface tonight,  have no idea about the screen, it is alright",2
"Just received Galaxy today, quite hate the battery, it is awful",0
"Texting from Vegas, quite love Virgin, the service is just awesome",4
"Making call from San Francisco, really hate AT&T, my speed is simply awful",0
"Just got iPhone tonight, quite hate the size, it is awful",0
"Just received Nexus today,  have no idea about its screen, it is alright",2
"Making call from Irvine, really love DTC, my speed is really awesome",4
"Texting from New York, extremely dislike AT&T, the speed is simply bad",0
"Playing with Nexus today, extremely hate its screen, it is really terrible",0
"Browsing from Los Angeles, quite dislike AT&T, my speed is really bad",0
"Using Nexus today, quite like its screen, it is really good",4
"Using iPhone this morning, a little bit like its size, it is awesome",3
"Checking messages from Los Angeles, sort of dislike AT&T, the service is just awful",1
"Texting from Los Angeles, extremely like AT&T, the service is really awesome",4
"Checking messages from Newport,  have no idea about Cellcom, the speed is just okey",2
"Just got Surface today, sort of dislike its screen, it is terrible",1
"Just got iPhone tonight, kind of love its screen, it is amazing",3
"Making call from Los Angeles, kind of like T-Mobile, my speed is just amazing",3
"Playing with iPhone today, really like the screen, it is good",4
"Trying to connect from San Francisco,  have no idea about Verizon, my service is really okey",2
"Texting from San Francisco, sort of hate AT&T, the service is just bad",1
"Trying to connect from New York, kind of dislike Verizon, the service is simply bad",1
"Playing with Surface this morning, kind of like the size, it is awesome",3
"Playing with iPad today, really like its battery, it is amazing",4
"Trying to connect from New York,  have no idea about AT&T, my coverage is really alright",2
"Just got iPhone today, sort of love its screen, it is really awesome",3
"Making call from Los Angeles, a little bit hate AT&T, the service is simply awful",1
"Trying to connect from Vegas, extremely love Sprint, my speed is simply amazing",4
"Using iPhone tonight, really like its size, it is just good",4
"Checking messages from Irvine, quite love DTC, my speed is just amazing",4
